X,Y,GIS_NUMBER,PERMIT_NUM,OUTFALL,NPDES_NUM,PERMITTEE,STATUS,DTYPE,INITIALS,COUNTY,LAT_DD,LONG_DD,SEGMENT,BASIN,REGION,HORZ_METH,HORZ_ACC,HORZ_REF,HORZ_DATE,HORZ_ORG,HORZ_DATUM,HORZ_DESC,UTM_ZONE
-97.43858700200002,27.811815997,02614-000.002,02614-000,002,0092461,CITGO REFINING & CHEMICALS CO LP,C,W,JMB,NUECES,27.81181600,-97.43858700,2484,22,14,DRG,12.00000000,other,20150213,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.22243200299999,30.067996001999973,02642-000.001,02642-000,001,0093483,PWT ENTERPRISES INC,C,W,GMW,MONTGOMERY,30.06799600,-95.22243200,1002,10,12,DRG,12.00000000,other,20100323,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.67941564099999,32.236822382000014,02644-000.001,02644-000,001,0091120,LUMINANT MINING CO LLC,C,M,KNS,PANOLA,32.23682238,-94.67941564,0505,05,05,DRG,12.00000000,other,20110616,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.603776951999976,32.905448343999979,14851-001.001,14851-001,001,0129992,WHITEOAK SHORES SEWER SERVICE CORP,C,D,NLV,WOOD,32.90544834,-95.60377695,0512,05,05,DRG,12.00000000,other,20121009,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.981004998,32.844088003000024,13857-001.001,13857-001,001,0129780,SABINE RIVER AUTHORITY OF TEXAS,C,D,GMW,HUNT,32.84408800,-95.98100500,0507,05,04,DRG,12.00000000,other,20100920,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.591574352,33.642785479999986,02648-000.001,02648-000,001,0093416,KIMBERLY CLARK CORP,C,W,NLV,LAMAR,33.64278548,-95.59157435,0305,03,05,DRG,12.00000000,other,20100917,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.594592079999984,33.638222971,02648-000.002,02648-000,002,0093416,KIMBERLY CLARK CORP,C,S,NLV,LAMAR,33.63822297,-95.59459208,0305,03,05,DRG,12.00000000,other,20100917,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.590569830999982,33.642481035,02648-000.003,02648-000,003,0093416,KIMBERLY CLARK CORP,C,S,NLV,LAMAR,33.64248104,-95.59056983,0305,03,05,DRG,12.00000000,other,20100917,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.273215,31.389371003,02653-000.001,02653-000,001,0086541,TEXAS WESTMORELAND COAL CO,C,M,NLV,LEON,31.38937100,-96.27321500,1252,12,09,DRG,12.00000000,other,20130708,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.34005121199999,28.934175728000014,02656-000.001,02656-000,001,0095605,BASF CORP,C,W,NLV,BRAZORIA,28.93417573,-95.34005121,1201,12,12,DRG,12.00000000,other,20130228,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.248344001000021,29.712811998,02659-000.001,02659-000,001,0104051,KINDER MORGAN PETCOKE LP,C,S,NLV,HARRIS,29.71281200,-95.24834400,1007,10,12,DRG,12.00000000,other,20120615,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.111211001000015,31.528412,02663-000.001,02663-000,001,0094200,LONE STAR GROWERS LP,C,W,KNS,MCLENNAN,31.52841200,-97.11121100,1242,12,09,DRG,12.00000000,other,20081218,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.90179034099998,29.36372065099999,02670-000.001,02670-000,001,0094129,OXBOW CARBON & MINERALS LLC,C,W,NLV,GALVESTON,29.36372065,-94.90179034,2437,11,12,DOQQ,5.00000000,other,20120215,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.829637821,32.494822993000014,02678-000.001,02678-000,001,0094412,MONARCH UTILITIES I LP,C,W,JMB,HOOD,32.49482299,-97.82963782,1205,12,04,DRG,12.00000000,other,20140110,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.01799699899999,33.225377001000027,02697-000.001,02697-000,001,0068357,LUMINANT MINING CO LLC,C,M,GMW,TITUS,33.22537700,-95.01799700,0303,03,05,DRG,12.00000000,other,20100809,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.039165998999977,31.069474001,10788-001.001,10788-001,001,0023701,RAYBURN COUNTRY MUD,C,D,LLF,JASPER,31.06947400,-94.03916600,0610,06,10,DRG,12.00000000,other,20110802,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.229258,30.736478998999985,10793-002.001,10793-002,001,0026484,CITY OF BURNET,C,D,JMB,BURNET,30.73647900,-98.22925800,1404,14,11,DRG,12.00000000,other,20141126,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.157611001000021,29.774153,10794-001.001,10794-001,001,0022462,HARRIS COUNTY FWSD NO 47,C,D,KNS,HARRIS,29.77415300,-95.15761100,1006,10,12,DRG,12.00000000,other,20051107,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.605045002,31.069025997999972,10797-001.001,10797-001,001,0069191,BELL COUNTY WCID 3,C,D,NLV,BELL,31.06902600,-97.60504500,1218,12,09,DRG,12.00000000,other,20060410,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.300590001999979,29.01044200199999,10798-001.001,10798-001,001,0025283,COMMODORE COVE IMPROVEMENT DIST,C,D,NLV,BRAZORIA,29.01044200,-95.30059000,1109,11,12,DRG,12.00000000,other,20080611,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.650720001000025,27.297349,10799-001.001,10799-001,001,0101826,JIM HOGG COUNTY WCID 2,C,D,KNS,JIM HOGG,27.29734900,-98.65072000,2491,22,15,DRG,12.00000000,other,20041101,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.349455135000028,32.777584919999981,10801-001.001,10801-001,001,0024902,CITY OF JEFFERSON,C,D,KNS,MARION,32.77758492,-94.34945514,0402,04,05,DRG,12.00000000,other,20100818,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.804682033,26.368155582999975,10802-001.001,10802-001,001,0068764,CITY OF RIO GRANDE CITY,C,W,JMB,STARR,26.36815558,-98.80468203,2302,23,15,DRG,12.00000000,other,20150417,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.231653003000019,30.9226,10804-001.001,10804-001,001,0027103,CITY OF ROGERS,C,D,NLV,BELL,30.92260000,-97.23165300,1213,12,09,DRG,12.00000000,other,20081121,TCEQ,NAD83,End of pipe as indicated on paper map,14
-93.969056001000013,30.436704999000028,10808-001.001,10808-001,001,0021300,JASPER COUNTY WCID 1,C,D,GMW,JASPER,30.43670500,-93.96905600,0511,05,10,DRG,12.00000000,other,20101001,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.175067748,33.043519971000023,04849-000.001,04849-000,001,0131466,PILOT TRAVEL CENTERS LLC,C,W,KNS,HUNT,33.04351997,-96.17506775,0507,05,04,DRG,12.00000000,other,20100920,TCEQ,Nad83,End of pipe as indicated on paper map,14
-98.439442997000015,26.228514002999987,14884-001.001,14884-001,001,0131491,CITY OF PENITAS,C,D,NLV,HIDALGO,26.22851400,-98.43944300,2302,23,15,DRG,12.00000000,other,20080502,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.87126999899999,30.650379997000016,14890-001.001,14890-001,001,0131512,ESCAPEES INC,C,D,NLV,POLK,30.65038000,-94.87127000,0802,08,10,DRG,12.00000000,other,20080502,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.160530338,33.467617528,14892-001.001,14892-001,001,0087343,CITY OF VALLEY VIEW,C,D,NLV,COOKE,33.46761753,-97.16053034,0840,08,04,DRG,12.00000000,other,20110415,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.40019608599999,32.557745641999986,14880-001.001,14880-001,001,0100188,MAMIE DELL BAKER,C,D,GMW,HARRISON,32.55774564,-94.40019609,0505,05,05,DRG,12.00000000,other,20110304,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.063054110999985,29.71555790299999,04013-000.008,04013-000,008,0119792,EQUISTAR CHEMICALS LP AND LYONDELLBASELL ACETYLS LLC,C,W,NLV,HARRIS,29.71555790,-95.06305411,2427,11,12,DRG,12.00000000,other,20130816,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.190931998,32.262229999,04314-000.001,04314-000,001,0131563,WESTERN DAIRY TRANSPORT LP,C,D,NLV,ERATH,32.26223000,-98.19093200,1255,12,04,DRG,12.00000000,other,20080515,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.385053,29.97616,14891-001.001,14891-001,001,0131555,LOCHINVAR GOLF CLUB,C,D,KNS,HARRIS,29.97616000,-95.38505300,1016,10,12,DRG,12.00000000,other,20080521,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.329926999,30.016670002000012,14886-001.001,14886-001,001,0097209,CW-MHP LTD,C,D,KNS,HARRIS,30.01667000,-95.32992700,1009,10,12,DRG,12.00000000,other,20080521,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.743330999000023,29.963506998000014,14896-001.001,14896-001,001,0129852,MASON WESTGREEN LP,C,D,KNS,HARRIS,29.96350700,-95.74333100,1009,10,12,DRG,12.00000000,other,20080521,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.92501824499999,29.364416209000012,00443-000.007,00443-000,007,0003522,BLANCHARD REFINING CO LLC,C,W,JMB,GALVESTON,29.36441621,-94.92501825,2437,11,12,DRG,12.00000000,other,20141218,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.927685998000015,29.354751998999973,00443-000.008,00443-000,008,0003522,BLANCHARD REFINING CO LLC,C,W,JMB,GALVESTON,29.35475200,-94.92768600,2437,11,12,DRG,12.00000000,other,20141218,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.565634002000024,31.17339700299999,04845-000.001,04845-000,001,0130109,"SABINE RIVER AUTHORITY (SRA) OF TX, SRA-STATE OF LA AND ENTERGY TX INC",C,W,LLF,NEWTON,31.17339700,-93.56563400,0503,05,10,DRG,12.00000000,other,20111011,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.56551,31.173472,04845-000.002,04845-000,002,0130109,"SABINE RIVER AUTHORITY (SRA) OF TX, SRA-STATE OF LA AND ENTERGY TX INC",C,W,LLF,NEWTON,31.17347200,-93.56551000,0503,05,10,DRG,12.00000000,other,20111011,TCEQ,NAD83,End of pipe as indicated on paper map,15
-93.565634002000024,31.17339700299999,04845-000.003,04845-000,003,0130109,"SABINE RIVER AUTHORITY (SRA) OF TX, SRA-STATE OF LA AND ENTERGY TX INC",C,S,LLF,NEWTON,31.17339700,-93.56563400,0503,05,10,DRG,12.00000000,other,20111011,TCEQ,NAD83,End of pipe as indicated on paper map,15
-103.06412900300001,32.446957998000016,04857-000.004,04857-000,001,0131644,ANDREWS COUNTY AND WASTE CONTROL SPECIALISTS LLC,C,W,LLF,ANDREWS,32.44695800,-103.06412900,2311,23,07,DRG,12.00000000,other,20110830,TCEQ,NAD83,End of pipe as indicated on paper map,13
-103.06412900300001,32.443458002,04857-000.005,04857-000,002,0131644,ANDREWS COUNTY AND WASTE CONTROL SPECIALISTS LLC,C,S,LLF,ANDREWS,32.44345800,-103.06412900,2311,23,07,DRG,12.00000000,other,20110830,TCEQ,NAD83,End of pipe as indicated on paper map,13
-95.030480807,29.606049724,02110-000.002,02110-000,002,0075302,LBC HOUSTON LP,C,W,JMB,HARRIS,29.60604972,-95.03048081,2438,11,12,DRG,12.00000000,other,20130731,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.438106999000013,32.992504999,14910-001.001,14910-001,001,0119687,AQUA DEVELOPMENT INC,C,D,NLV,TARRANT,32.99250500,-97.43810700,0809,08,04,DRG,12.00000000,other,20080829,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.528023001,30.930560999000022,14898-001.001,14898-001,001,0125610,SALADO UTILITY INC,C,D,KNS,BELL,30.93056100,-97.52802300,1243,12,09,DRG,12.00000000,other,20080904,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.16805502599999,29.745006439,04867-000.001,04867-000,001,0131768,ENTERPRISE PRODUCTS OPERATING LLC,C,D,NLV,HARRIS,29.74500644,-95.16805503,1006,10,12,DRG,12.00000000,other,20141117,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.59071699899999,30.021447997999985,14923-001.001,14923-001,001,0092894,HUFFSMITH-KOHRVILLE INC,C,D,KNS,HARRIS,30.02144800,-95.59071700,1009,10,12,DRG,12.00000000,other,20081030,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.120223,29.75902800199998,02277-000.021,02277-000,021,0031534,HFOTCO LLC,C,W,NLV,HARRIS,29.75902800,-95.12022300,1006,10,12,DRG,12.00000000,other,20130130,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.64446600299999,31.07042900099998,02881-000.011,02881-000,011,0101567,KT MINING INC,C,G,NLV,ROBERTSON,31.07042900,-96.64446600,1242,12,09,DRG,12.00000000,other,20130722,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.649139690000027,31.066871359,02881-000.012,02881-000,012,0101567,KT MINING INC,C,G,NLV,ROBERTSON,31.06687136,-96.64913969,1242,12,09,DRG,12.00000000,other,20130722,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.604442713000026,31.067236347,02881-000.017,02881-000,017,0101567,KT MINING INC,C,G,NLV,ROBERTSON,31.06723635,-96.60444271,1242,12,09,DRG,12.00000000,other,20130722,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.933272354,32.61800669500002,04852-000.001,04852-000,001,0131504,PARKER COUNTY SUD,C,W,JMB,PARKER,32.61800670,-97.93327235,1206,12,04,DOQQ,5.00000000,other,20140227,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.89078394,29.372743758000013,02109-000.003,02109-000,003,0075311,NUSTAR TERMINALS PARTNERS TX LP,C,S,NLV,GALVESTON,29.37274376,-94.89078394,2437,11,12,DRG,12.00000000,other,20130604,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.892107,29.372548999,02109-000.004,02109-000,004,0075311,NUSTAR TERMINALS PARTNERS TX LP,C,S,NLV,GALVESTON,29.37254900,-94.89210700,2437,11,12,DRG,12.00000000,other,20130604,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.893358023000019,29.372809553000025,02109-000.005,02109-000,005,0075311,NUSTAR TERMINALS PARTNERS TX LP,C,S,NLV,GALVESTON,29.37280955,-94.89335802,2437,11,12,DRG,12.00000000,other,20130604,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.90432499799999,29.373493001999975,02109-000.006,02109-000,006,0075311,NUSTAR TERMINALS PARTNERS TX LP,C,S,NLV,GALVESTON,29.37349300,-94.90432500,2437,11,12,DRG,12.00000000,other,20130604,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.95063799899998,26.301159003,14919-001.001,14919-001,001,0057614,CITY OF EDCOUCH,C,D,JMB,HIDALGO,26.30115900,-97.95063800,2491,22,15,DRG,12.00000000,other,20130719,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.183193996999989,30.193449,14926-001.001,14926-001,001,0131636,CITY OF PATTON VILLAGE,C,D,NLV,MONTGOMERY,30.19344900,-95.18319400,1011,10,12,DRG,12.00000000,other,20081121,TCEQ,NAD83,End of pipe as indicated on paper map,15
-101.43105399799998,32.257606998000028,04872-000.001,04872-000,001,0131857,COLORADO RIVER MWD,C,W,JMB,HOWARD,32.25760700,-101.43105400,1412,14,07,DRG,12.00000000,other,20140718,TCEQ,NAD83,End of pipe as indicated on paper map,14
-94.757146998,32.46129799800002,10589-002.001,10589-002,001,0022217,CITY OF LONGVIEW,C,W,GMW,GREGG,32.46129800,-94.75714700,0505,05,05,DRG,12.00000000,other,20101021,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.76927673099999,32.584512302,10589-004.001,10589-004,001,0125237,CITY OF LONGVIEW,C,D,GMW,GREGG,32.58451230,-94.76927673,0505,05,05,DRG,12.00000000,other,20101004,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.483917002,26.062592001999974,10590-002.001,10590-002,001,0091243,CITY OF LOS FRESNOS,C,W,JMB,CAMERON,26.06259200,-97.48391700,2494,22,15,DRG,12.00000000,other,20140617,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.668931140999973,33.787331611000013,10591-001.001,10591-001,001,0068756,CITY OF POTTSBORO,C,D,KNS,GRAYSON,33.78733161,-96.66893114,0203,02,04,DRG,12.00000000,other,20100714,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.93563100099999,27.942609,10592-001.001,10592-001,001,0020397,CITY OF ORANGE GROVE,C,D,GMW,JIM WELLS,27.94260900,-97.93563100,2204,22,14,DRG,12.00000000,other,20091208,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.234079291,28.704108870000027,10593-001.001,10593-001,001,0023051,CITY OF PALACIOS,C,D,NLV,MATAGORDA,28.70410887,-96.23407929,2452,15,12,DRG,12.00000000,other,20090623,TCEQ,NAD83,End of pipe as indicated on paper map,14
-98.173286,26.164219,10596-001.001,10596-001,001,0062219,CITY OF PHARR,C,W,NLV,HIDALGO,26.16421900,-98.17328600,2202,22,15,DRG,12.00000000,other,20140228,TCEQ,NAD83,End of pipe as indicated on paper map,14
-93.761712,30.101853996999978,10597-001.001,10597-001,001,0024171,CITY OF PINEHURST,C,D,GMW,ORANGE,30.10185400,-93.76171200,0508,05,10,DRG,12.00000000,other,20110103,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.475294,28.958861002999981,10598-001.001,10598-001,001,0022594,CITY OF PLEASANTON,C,W,JMB,ATASCOSA,28.95886100,-98.47529400,2107,21,13,DRG,12.00000000,other,20140106,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.56224294899999,28.682367264999982,10599-001.001,10599-001,001,0023167,CITY OF POINT COMFORT,C,D,KNS,CALHOUN,28.68236727,-96.56224295,2453,15,14,DRG,12.00000000,other,20110330,TCEQ,NAD83,End of pipe as indicated on paper map,14
-99.727506188,34.300135055999988,10600-001.001,10600-001,001,0024139,CITY OF QUANAH,C,D,NLV,HARDEMAN,34.30013506,-99.72750619,0206,02,03,DRG,12.00000000,other,20101123,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.814036375,29.525736285999983,10607-002.001,10607-002,001,0024490,CITY OF ROSENBERG,C,W,JMB,FORT BEND,29.52573629,-95.81403638,1202,12,12,DRG,12.00000000,other,20140113,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.796789002000025,29.56678800200001,10607-003.001,10607-003,001,0098914,CITY OF ROSENBERG,C,W,JMB,FORT BEND,29.56678800,-95.79678900,1202,12,12,DRG,12.00000000,other,20140212,TCEQ,NAD83,End of pipe as indicated on paper map,15
-97.193384896,32.49577273,14101-001.001,14101-001,001,0119229,ALVARADO ISD,C,D,KNS,JOHNSON,32.49577273,-97.19338490,0838,08,04,DOQQ,5.00000000,other,20110517,TCEQ,NAD83,End of pipe as indicated on paper map,14
-97.680556997,30.030217000999983,14104-001.001,14104-001,001,0119245,AUS-TEX PARTS & SERVICES INC,C,D,KNS,CALDWELL,30.03021700,-97.68055700,1434,14,11,DRG,12.00000000,other,20040518,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.40960099900002,30.012155,14106-001.001,14106-001,001,0119270,AQUA DEVELOPMENT INC,C,D,KNS,HARRIS,30.01215500,-95.40960100,1009,10,12,DRG,12.00000000,other,20100817,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.016322565,28.778173944,01908-000.002,01908-000,002,0064947,STP NUCLEAR OPERATING CO,C,W,JMB,MATAGORDA,28.77817394,-96.01632257,1401,14,12,DRG,12.00000000,other,20140725,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.011038278,28.746769202999985,01908-000.003,01908-000,003,0064947,STP NUCLEAR OPERATING CO,C,W,JMB,MATAGORDA,28.74676920,-96.01103828,2451,14,12,DRG,12.00000000,other,20140725,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.107107,29.751738,02160-000.001,02160-000,001,0076945,SEQUA CORP,C,W,LLF,HARRIS,29.75173800,-95.10710700,1006,10,12,DRG,12.00000000,other,20130109,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.089312998000025,29.730738,02177-000.001,02177-000,001,0077585,AIR PRODUCTS LLC,C,W,LLF,HARRIS,29.73073800,-95.08931300,1006,10,12,DRG,12.00000000,other,20121120,TCEQ,NAD83,End of pipe as indicated on paper map,15
-98.175108002,29.672033,02179-000.001,02179-000,001,0077534,CEMEX CONSTRUCTION MATERIALS,C,W,JMB,COMAL,29.67203300,-98.17510800,1811,18,13,DRG,12.00000000,other,20140905,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.839435002000016,28.55817200199999,02181-000.001,02181-000,001,0077577,INEOS USA LLC,C,W,JMB,CALHOUN,28.55817200,-96.83943500,1701,17,14,DRG,12.00000000,other,20140910,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.833881997999981,28.552703001,02181-000.004,02181-000,004,0077577,INEOS USA LLC,C,S,JMB,CALHOUN,28.55270300,-96.83388200,1701,17,14,DRG,12.00000000,other,20140910,TCEQ,NAD83,End of pipe as indicated on paper map,14
-96.85118799899999,28.560174997999979,02181-000.005,02181-000,005,0077577,INEOS USA LLC,C,S,JMB,CALHOUN,28.56017500,-96.85118800,1701,17,14,DRG,12.00000000,other,20140910,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.004522712999972,29.760268667999981,02184-000.002,02184-000,002,0077887,EXXON MOBILE CORP,C,W,NLV,HARRIS,29.76026867,-95.00452271,2426,09,12,DRG,12.00000000,other,20130613,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.004782936000026,29.758321095999975,02184-000.002,02184-000,002,0077887,EXXON MOBILE CORP,C,W,NLV,HARRIS,29.75832110,-95.00478294,2426,09,12,DRG,12.00000000,other,20130613,TCEQ,NAD83,End of pipe as indicated on paper map,15
-94.947969,30.411395997999989,02196-000.001,02196-000,001,0077143,GEORGIA-PACIFIC WOOD PRODUCTS LLC,C,W,LLF,LIBERTY,30.41139600,-94.94796900,0802,08,12,DRG,12.00000000,other,20110830,TCEQ,NAD83,End of pipe as indicated on paper map,15
-96.176388998999983,28.68069299699999,04005-000.003,04005-000,003,0112691,BOWERS REED LAMAR,C,W,NLV,MATAGORDA,28.68069300,-96.17638900,2452,15,12,DRG,12.00000000,other,20090701,TCEQ,NAD83,End of pipe as indicated on paper map,14
-95.481191,31.363069,02207-000.001,02207-000,001,0078905,ALLOY POLYMERS TEXAS LP,C,W,LLF,HOUSTON,31.36306900,-95.48119100,0804,08,10,DRG,12.00000000,other,20111005,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.638899998999989,30.745069,02212-000.001,02212-000,001,0124541,LONE STAR GROWERS LP,C,W,KNS,WALKER,30.74506900,-95.63890000,1012,10,12,DRG,12.00000000,other,20070716,TCEQ,NAD83,End of pipe as indicated on paper map,15
-95.364938999,28.986913997999977,02216-000.001,02216-000,001,0064912,DSM NUTRITIONAL PRODUCTS INC,C,W,JMB,BRAZORIA,28.98691400,-95.36493900,1201,12,12,DRG,12.00000000,other,20140220,TCEQ,NAD83,End of pipe as indicated on paper map,15
